logfc,adjpv,entrez,symbol
-0.000405371374539332,1,1,A1BG
-4.44089209850063e-16,1,2,A2M
0,1,3,A2MP1
-0.197046644917314,0.10289756571973,9,NAT1
0,1,10,NAT2
0.306681189666294,0.00440035894336484,12,SERPINA3
-0.0109882897355558,0.727525338063776,13,AADAC
0.0990284660085567,0.496689689930905,14,AAMP
0,1,15,AANAT
0.0817064541031005,0.509915667491647,16,AARS
0.520435503120231,0.00234448666055296,18,ABAT
-1.18394672477344,0.0261149366809488,19,ABCA1
-0.0675548608957444,0.39879557857405,20,ABCA2
0.570703749011845,0.0147812567113576,21,ABCA3
-0.0936813459143035,1,22,ABCB7
0.163458298543372,0.253230245595189,23,ABCF1
0,1,24,ABCA4
-0.290064977044447,0.0263371264976949,25,ABL1
0,1,26,AOC1
0.257962527425716,0.441249974591841,27,ABL2
0.0188912605281928,0.727525338063776,28,ABO
-0.276225953133014,0.062787233241487,29,ABR
-0.0893695668331809,0.193559588959324,30,ACAA1
-0.141936010786427,0.127129688688594,31,ACACA
-0.35422638455807,0.0887142227532538,32,ACACB
-0.0949261459748838,0.727525338063776,33,ACADL
0.0809959245668299,0.86111522727054,34,ACADM
-0.134876679511167,0.502812634800714,35,ACADS
-0.257302103844432,0.245731619645417,36,ACADSB
-0.0488844345420834,0.324357429058807,37,ACADVL
-0.230684931273107,0.0992350997156432,38,ACAT1
0.0670508181203449,0.594163930969833,39,ACAT2
-4.44089209850063e-16,1,40,ASIC2
0.23289544411634,0.727525338063776,41,ASIC1
0.337556409962067,0.498189554741617,43,ACHE
0.0519876766404685,0.24954943343635,47,ACLY
0.00342023568316341,0.727525338063776,48,ACO1
0.000374139595378242,0.749822427616799,49,ACR
-0.0555598823094066,0.727525338063776,50,ACO2
-0.425333454037684,0.0281237328694418,51,ACOX1
-0.0638286673397364,0.381906835324599,52,ACP1
-0.106871715435869,0.481660804933168,53,ACP2
0.0181366917679298,0.738600709749147,54,ACP5
-0.384950695528093,0.101481304660252,55,ACPP
0.000486712746498252,0.859477541538647,56,ACRV1
0,1,58,ACTA1
-0.35419076747562,0.0246849701975657,59,ACTA2
-0.0937825006066788,0.0300242858618476,60,ACTB
0.00569730678844671,0.727525338063776,70,ACTC1
-0.265888764781256,0.39846001701946,72,ACTG2
0.0982416865367579,0.537885612694589,81,ACTN4
0.253101074750621,0.304544840766099,86,ACTL6A
0.0737077165635203,0.623221597565528,87,ACTN1
-0.00149009918771403,0.580752113075348,88,ACTN2
-7.30946033007385e-05,1,89,ACTN3
-0.361174388559023,0.0714759967936769,90,ACVR1
-0.162273636285132,0.310681416645901,91,ACVR1B
-0.358429111754987,0.424596377771883,92,ACVR2A
0.0905008026335405,0.509034972415734,93,ACVR2B
-0.00123200271137414,0.727525338063776,94,ACVRL1
0,1,95,ACY1
0.0715022230241784,1,97,ACYP1
-0.431570268118149,0.0801602331931386,98,ACYP2
0.79501345848686,0.00759702299172757,100,ADA
0.0259489006905986,1,101,ADAM8
-0.229980412049985,0.167592196946089,102,ADAM10
-0.258882383496163,0.0408605535438042,103,ADAR
-0.314911104390201,0.438314926889828,104,ADARB1
-0.00246607259575926,0.727525338063776,105,ADARB2
0.157926242306002,0.727525338063776,107,ADCY1
-0.15753588832207,0.727525338063776,108,ADCY2
0.627771791361837,0.0608852799071419,109,ADCY3
-0.0377283511451232,0.73684616466457,111,ADCY5
-0.383908460153159,0.123583934207038,112,ADCY6
0.245284624543847,0.272202299795448,113,ADCY7
0.0056832936910407,0.727525338063776,114,ADCY8
0.548404622010148,0.00472253726778356,115,ADCY9
0,1,116,ADCYAP1
0.0605279212450514,0.727525338063776,117,ADCYAP1R1
-0.234136169071664,0.0383202665443595,118,ADD1
-0.0853991881149168,0.727525338063776,119,ADD2
0.53959900421318,0.0479034384496032,120,ADD3
-0.202050467154715,0.597884963717294,123,PLIN2
-0.0657473807629287,0.727525338063776,124,ADH1A
0.0327106463871973,0.727525338063776,125,ADH1B
4.92240949401257e-05,1,126,ADH1C
-0.000371523257939543,0.750141576346958,127,ADH4
-0.138660370597231,0.243667435961589,128,ADH5
0,1,130,ADH6
-0.00252826941928896,0.727525338063776,131,ADH7
-0.0673204348181731,0.727525338063776,132,ADK
-1.05891823964259,0.00249863837403947,133,ADM
2.87663721062267,0.0194240783439946,134,ADORA1
0.542828388674754,0.459054869693934,136,ADORA2B
-0.00929152644231035,0.727525338063776,140,ADORA3
0.0634150989032003,0.530371258792811,141,ADPRH
0.0635180444620929,0.626620796150562,142,PARP1
-0.290372393861476,0.175711548853679,143,PARP4
0,1,146,ADRA1D
0,1,147,ADRA1B
-0.0327526453709686,0.727525338063776,148,ADRA1A
0.023942624949731,0.461754693510939,150,ADRA2A
0,1,151,ADRA2B
-0.182383423215686,0.316244898491638,152,ADRA2C
1.97951638778418,0.00400474874375243,153,ADRB1
0,1,154,ADRB2
-0.00176278048216671,0.727525338063776,155,ADRB3
-0.129649829692947,0.336803242515543,156,GRK2
-0.104286539262229,0.441739353782752,157,GRK3
0.395357445855542,0.0177545814907032,158,ADSL
0.00485872604970661,0.727525338063776,159,ADSS
0.0477626478994395,0.838586485982581,160,AP2A1
-0.0667781382523422,0.727525338063776,161,AP2A2
0.268690344668517,0.0777291651857318,162,AP1B1
0.0240521789949089,0.852989436877839,163,AP2B1
-0.170989140400041,0.0231485484730858,164,AP1G1
-0.301790262269077,0.446727514118178,165,AEBP1
-0.118531378088845,0.337979302849295,166,AES
0.00815517216944039,0.727525338063776,167,CRISP1
0.221301332901413,0.183123965219933,172,AFG3L1P
0,1,173,AFM
0,1,174,AFP
-0.225352581440976,0.0295865562914808,175,AGA
-0.066455426300434,0.727525338063776,176,ACAN
0.000589343655462482,0.728798891484078,177,AGER
0.157647140953986,0.727525338063776,178,AGL
0,1,181,AGRP
-0.349101788088115,0.543999902605152,182,JAG1
-0.00102191680944719,0.727525338063776,183,AGT
-0.00103379328287767,0.727525338063776,185,AGTR1
0,1,186,AGTR2
0,1,187,APLNR
-0.000171294523077403,0.880364963457922,189,AGXT
0.0023006862761159,0.727525338063776,190,NR0B1
0.10331755394102,0.30390911071571,191,AHCY
-0.262952659008068,0.469427346054162,196,AHR
-0.0861743501540984,0.727525338063776,197,AHSG
0.0015714815147998,0.727525338063776,199,AIF1
-0.263759138021802,0.0745047018559219,202,CRYBG1
